EMPRESA,LINHA,NOME,ROTA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. DUQUE DE CAXIAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,PRACA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. CÂMARA CASCUDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,PRACA JOAO TIBURCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA PADRE PINTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA MERMOZ
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA FONSECA E SILVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA AMARO BARRETO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA DR. MARIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. DR. JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. PAULISTANA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. DAS FRONTEIRAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. MARANGUAPE
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA ILHEUS
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA PARANDUVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. FLORIANOPOLIS
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA BRUSQUE
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA CONCORDIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA BLUMENAU
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,AV. SENHOR DO BONFIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,RUA CASA NOVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,6162,SOLEDADE I RIBEIRA VIA PETROPOLES,TERMINAL DE INTEGRACAO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. DUQUE DE CAXIAS (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. CÂMARA CASCUDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA  JUVINO BARRETO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA POTENGI
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. HERMES DA FONSÊCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. SENADOR SALGADO FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. BERNARDO VIEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,VIADUTO DA URBANA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. PEDRO ALVARES CABRAL
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA JARDIM ESPERANCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA PARQUE DAS NACÕES
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA POETA OLIMPIO BATISTA FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA SAMAMBAIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA SANTA LUZIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. DAS FRONTEIRAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. FLORIANOPOLIS
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA BLUMENAU
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. SENHOR DO BONFIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA JEQUIRICA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA SERRA NEGRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. CIDADE PRAIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA BELA VISTA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. DAS CIRANDAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA IGUAPE
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. GUARAPES
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA ELDORADO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA ATIBAIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. PIRATININGA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. TOCANTÍNEA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. RIO DOCE
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. ITAPETINGA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. DR. JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA JANDIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,VIADUTO DA URBANA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. BERNARDO VIEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. SENADOR SALGADO FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. HERMES DA FONSÊCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA JOAQUIM MANOEL
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,RUA GENERAL CORDEIRO DE FARIAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,LINHA B,RIBEIRA/PETROPOLIS/TIROL/VIA BERNARDO VIEIRA,AV. DUQUE DE CAXIAS (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIOS DAS ROSAS (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,RUA DOS GERÂNIOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,RUA DOS BOUGARIS
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV SANTOS DUMONT
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIO DOS GIRASSOIS(ANEL VIaRIO DO CAMPUS)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,ITINERaRIO ATE AO RU
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,ITINERaRIO NORMAL
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIO DOS GIRASSOIS(ANEL VIaRIO DO CAMPUS)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,ROTATORIA DO NEI
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,RUA DO MEIO AMBIENTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,RUA DA SAUDE
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIO DOS GIRASSOIS(ANEL VIaRIO DO CAMPUS)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,ROTATORIA DO NEI
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIO DOS GIRASSOIS(ANEL VIaRIO DO CAMPUS)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV SANTOS DUMONT
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIOS DAS ROSAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,ITINERaRIO ATE AO RU
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,RUA DA SAUDE
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. CAP. MOR-GOUVEIA (ANEL VIARIO CAMPUS)
EMPRESA DE TRANSPORTE GUANABARA LTDA,588A,EXPRESSO  VIA C&T,AV. PASSEIO DOS GIRASSOIS(ANEL VIARIO DO CAMPUS)
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA ALVORADA DO NORTE (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. PEDRO ALVARES CABRAL
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA JARDIM ESPERANCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. DOS EXPEDICIONaRIOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA JANDIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. BERNARDO VIEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. SENADOR SALGADO FILHO (BR 101)
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,BR 101
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,VIADUTO DE PONTA NEGRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. ENG. ROBERTO FREIRE
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,BR 101
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. SENADOR SALGADO FILHO (BR 101)
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. ANTONIO BASILIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. XAVIER DA SILVEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. BERNARDO VIEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,BR 406
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. DOS EXPEDICIONaRIOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA JARDIM ESPERANCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,AV. PEDRO ALVARES CABRAL
EMPRESA DE TRANSPORTE GUANABARA LTDA,77,PARQUE DOS COQUEIROS / MIRASSOL,RUA ALVORADA DO NORTE (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. MARANGUAPE (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV SANTAREM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA JOSE TORRES
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA PROFESSORA MARIA DO CARMO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA NOEL COSTA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV SANTAREM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. DAS SERINGUEIRAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA SANTA FELICIDADE
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA VIVALDO CAVALCANTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA SANTA LUZIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA PRESIDENTE MEDICI
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA JANDIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. PRESIDENTE LEAO VELOSO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. CORONEL ESTEVAM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,PRACA ALMIRANTE TAMANDARE
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,PRACA CARLOS GOMES
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. RIO BRANCO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA ULISSES CALDAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA MOSSORO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. PRUDENTE DE MORAIS
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. NILO PECANHA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA GENERAL CORDEIRO DE FARIAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. TAVARES DE LIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. DUQUE DE CAXIAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,PRACA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. CÂMARA CASCUDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA PADRE MANOEL DA NOBREGA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,PRACA JOAO TIBURCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA PADRE PINTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA MERMOZ
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA FONSECA E SILVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA AMARO BARRETO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA  PASTOR JOAQUIM BATISTA DE MACEDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA SANTA LUZIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA VIVALDO CAVALCANTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV. DAS SERINGUEIRAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV SANTAREM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA NOEL COSTA
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA PROFESSORA MARIA DO CARMO
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,RUA JOSE TORRES
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV SANTAREM
EMPRESA DE TRANSPORTE GUANABARA LTDA,67,PARQUE DOS COQUEIROS / MIRASSOL,AV MARANGUAPE (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA DO BAIAO (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. DA CIRANDA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA CÔCO DE RODA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA DO ABOIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA DOS GANZAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA DO PASTORIL
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA DO FANDANGO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. DOS CABOCLINHOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. DA CHEGANCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. DA CIRANDA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV GUARARAPES
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV.  TOCANTINEA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. POMPEIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV.  RIO DOCE
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. ITAPETINGA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. DR. JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,PONTE NEWTON NAVARRO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,AV. PRESIDENTE CAFE FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA 25 DE DEZEMBRO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64a43,NOVA NATAL/CANDELaRIA/VIA PRAIA DO MEIO,RUA RODRIGUES DIAS
