Empresa;Linha;Nome;Ida;Volta
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA NOSSA SENHORA DOS AFLITOS;AV. AYRTON SENNA
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA NOSSA SENHORA DO ROSARIO;RUA FURNAS
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA MONTE CALVO;RUA SÃO MIGUEL DOS CARIBES
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;AV. CENTRAL;AV. DAS  ALAGOAS
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA BELA VISTA;BR 101
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA PRIMEIRO DE MAIO;RETORNO VIADUTO DE PONTA NEGRA
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA  OESTE;BR 101
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA DOUTOR FRANCISCO SÁ;RUA CIDADE DO SOL
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA DEPUTADO MARCILIO FURTADO;RUA OITI
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;AV. DOS XAVANTES;AV. DOS XAVANTES
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA RIO PARANAPANEMA;RUA ENGENHEIRO JOAQUIM CARDOSO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA RIO TAMANDUATEI;RUA DEPUTADO MARCILIO FURTADO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA ALGAROBA;RUA DOUTOR FRANCISCO SÁ
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA DAS GAMELEIRAS;RUA  OESTE
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA OITI;RUA PRIMEIRO DE MAIO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA CIDADE DO SOL;AV. CENTRAL
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;BR 101;RUA MONTE CALVO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RETORNO DA BR 101;TV GETULIO VARGAS
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;AV. ABEL CABRAL;RUA DANTAS BARRETO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA  JURITIS;RUA MONTE CALVO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA SÃO JOAO DEL REY;RUA NOSSA SENHORA DO ROSARIO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA SÃO MIGUEL DOS CARIBES;RUA NOSSA SENHORA DOS AFLITOS
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA INCONFIDENTES;RUA SANTA CRISTINA
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;AV. AYRTON SENNA;RUA DOS BARREIROS
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;AV. ENGENHEIRO ROBERTO FREIRE;RUA NOSSA SENHORA DO ROSARIO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA VEREADOR MANOEL SATIRO;RUA MARISTELA ALVES
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA LUIZ ESTEVAM;NaN
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA VEREADOR MANOEL CORINGA DE LEMOS;NaN
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;NaN;NaN
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;NaN;NaN
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;NaN;ITINERÁRIO NORMAL
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;NaN;RUA NOSSA SENHORA DO LIVRAMENTO
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA MARISTELA ALVES - TERMINAL;RUA MARISTELA ALVES
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA RAINHA DO MAR;RUA  INDOMAR
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA ITAMAR MACIEL;RUA ITAMAR MACIEL
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA MIRAMANGUE;RUA RAINHA DO MAR
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA MIRAÍ;RUA MIRAÍ
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA RAINHA DO MAR;RUA MIRAMANGUE
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA ITAMAR MACIEL;RUA ITAMAR MACIEL
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA  INDOMAR;RUA  MIRASSOL
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA MARISTELA ALVES;RUA MARISTELA ALVES - TERMINAL (Terminal)
SANTA MARIA;83;FELIPE CAMARAO / P.NEGRA;RUA NOSSA SENHORA DO LIVRAMENTO;NaN
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV. DUQUE DE CAXIAS (Terminal);RUA MANOEL CORINGA DE MELO
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV. CÂMARA CASCUDO;RUA VEREADOR MANOEL SATIRO
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA PADRE JOÃO MANOEL;AV ENGENHEIRO ROBERTO FREIRE
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA ULISSES CALDAS;VIA COSTEIRA
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA MOSSORÓ;AV. PRESIDENTE CAFÉ FILHO
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV. PRUDENTE DE MORAIS;RUA PINTO MARTINS
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV. NILO PEÇANHA;RUA JOÃO OLIMPIO
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV PRESIDENTE GETULIO VARGAS;RUA MAJOR AFONSO MAGALHAES
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA PINTO MARTINS;RUA DIONISIO FILGUEIRA
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV. PRESIDENTE CAFÉ FILHO;RUA CORONEL JOAQUIM MANOEL
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;VIA COSTEIRA;AV. NILO PEÇANHA
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;AV ENGENHEIRO ROBERTO FREIRE;RUA TRAIRI
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA VEREADOR MANOEL SATIRO;AV. DEODORO DA FONSECA
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA MANOEL CORINGA DE MELO;RUA APODI
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;RUA JOAO RODRIGUES DA SILVA;AV. RIO BRANCO
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;NaN;AV. TAVARES DE LIRA
SANTA MARIA;C;RIBEIRA/VIA COSTEIRA/PONTA NEGRA;NaN;AV. DUQUE DE CAXIAS (Terminal)
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. DUQUE DE CAXIAS (Terminal);RUA SERRA DA JUREMA
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. CÂMARA CASCUDO;RUA RIO SANHOÁ
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;RUA PADRE JOÃO MANOEL;R XAVANTES DOS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;RUA ULISSES CALDAS;RUA ESCRITOR ALCEU AMOROSO LIMA
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;RUA MOSSORÓ;RUA PORTO ITAPOANA
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. PRUDENTE DE MORAIS;RUA PINTOR PEDRO AMERICO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. NILO PEÇANHA;RUA DEPUTADO MARCILIO FURTADO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;RUA CORONEL JOAQUIM MANOEL;RUA ENGENHEIRO JOAQUIM CARDOSO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. HERMES DA FONSECA;AV. DOS XAVANTES
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. SENADOR SALGADO FILHO (BR 101);RUA RIO PARANAPANEMA
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;BR 101;RUA RIO TAMANDUATEI
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;RUA CIDADE DO SOL;RUA DAS ALGAROBAS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;RUA OITI;RUA MONTE DAS GAMELEIRAS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;AV. DOS CAIPÓS;RUA OITI
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA CIDADE DO SOL
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;MARGINAL DA BR 101 (ENTRADA DE MIRASSOL)
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;BR 101
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. SENADOR SALGADO FILHO (BR 101)
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. HERMES DA FONSECA
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA CORONEL JOAQUIM MANOEL
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. NILO PEÇANHA
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. PRUDENTE DE MORAIS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA TRAIRI
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;PC MARECHAL DEODORO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA APODI
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. RIO BRANCO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA GENERAL GLICERIO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. DUQUE DE CAXIAS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA SÃO JOÃO DE DEUS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV ENGENHEIRO HILDEBRANDO DE GOIS
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;RUA DO PORTO
SANTA MARIA;37;ROCAS/CIDADE SATELITE VIA PRACA;NaN;AV. DUQUE DE CAXIAS (Terminal)
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA VEREADOR MANOEL CORINGA DE LEMOS (Terminal);RODOVIARIA VELHA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA LUIZ ESTEVAM;AV. CÂMARA CASCUDO
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA VEREADOR MANOEL SATIRO;RUA ULISSES CALDAS
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. ENGENHEIRO ROBERTO FREIRE;RUA MOSSORÓ
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;ROTA SOL;AV. PRUDENTE DE MORAIS
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. PRAIA DE BUZIOS;AV. NILO PEÇANHA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA PRAIA DE COTOVELO;RUA CORONEL JOAQUIM MANOEL
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA PRAIA DE JACUMA;AV. HERMES DA FONSECA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. PRAIA DE TIBAU;AV. SENADOR SALGADO FILHO (BR 101)
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA PRAIA DE MURIU;BR 101
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV PRAIA DE GENIPABU;VIADUTO DE PONTA NEGRA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA PRAIA DE AREIA BRANCA;AV. ENGENHEIRO ROBERTO FREIRE
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. PRAIA DE TIBAU;AV. PRAIA DE TIBAU
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. ENGENHEIRO ROBERTO FREIRE;RUA PRAIA DE AREIA BRANCA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;BR 101;AV PRAIA DE GENIPABU
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. SENADOR SALGADO FILHO (BR 101);RUA PRAIA JARDIM DE ALA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. HERMES DA FONSECA;AV. PRAIA DE TIBAU
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA CORONEL JOAQUIM MANOEL;RUA PRAIA DE ITAMARACA
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. NILO PEÇANHA;RUA PRAIA DE COTOVELO
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. PRUDENTE DE MORAIS;AV. PRAIA DE BUZIOS
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA TRAIRI;ROTA SOL
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. DEODORO DA FONSECA;AV. ENGENHEIRO ROBERTO FREIRE
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA APODI;RUA VEREADOR MANOEL SATIRO
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. RIO BRANCO;RUA LUIZ ESTEVAM
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RUA SACHET;RUA VEREADOR MANOEL CORINGA DE LEMOS (Terminal)
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;RODOVIARIA VELHA;NaN
SANTA MARIA;46;PONTA NEGRA/RIBEIRA / VIA PRACA;AV. JANUARIO CICCO (Terminal);NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. DUQUE DE CAXIAS;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. CÂMARA CASCUDO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PADRE JOÃO MANOEL;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;PRAÇA ANDRÉ DE ALBUQUERQUE;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;PRAÇA JOÃO TIBÚRCIO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PADRE PINTO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA MERMOZ;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA CORONEL JOSE BERNARDO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA FONSECA E SILVA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA AMARO BARRETO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. PRESIDENTE BANDEIRA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA SÃO JOSÉ;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. BERNARDO VIEIRA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. SENADOR SALGADO FILHO (BR 101);NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;BR 101;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. ENGENHEIRO ROBERTO FREIRE;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. PRAIA DE TIBAU;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE AREIA BRANCA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV PRAIA DE GENIPABU;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA JARDIM DE ALA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. PRAIA DE TIBAU;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE ITAMARACA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE COTOVELO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;PRAIA DE BUZIUS;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;ROTA DO SOL;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. ENGENHEIRO ROBERTO FREIRE;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA VEREADOR MANOEL SATIRO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA LUIZ ESTEVAM;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA  MANOEL CORINGA DE MELO - RETORNO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;NaN;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;ITINERÁRIO NORMAL;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. ENGENHEIRO ROBERTO FREIRE;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE TIBAU;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE AREIA BRANCA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE GENIPABU;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA JARDIM DE ALA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE TIBAU;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE ITAMARACA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA PRAIA DE COTOVELO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV PRAIA DOS BUZIOS;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;ROTA DO SOL;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;AV. ENG. ROBERTO FREIRE;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA VEREADOR MANOEL SATIRO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA MANOEL CORINGA DE LEMOS;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA 31 DE MARÇO;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA NOSSA SENHORA DE FÁTIMA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA DA FLORESTA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA ALTO DA BOA VISTA;NaN
SANTA MARIA;54;ROCAS/PONTA NEGRA / VIA ALECRIM;RUA FRANCISCO SIMPLICIO - RETORNO;NaN
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. DUQUE DE CAXIAS (Terminal);R RIO TATUAPE
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. CÂMARA CASCUDO;RUA RIO TAMANDUATEI
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA PADRE JOÃO MANOEL;RUA SERRA DA JUREMA
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;PRAÇA JOÃO TIBÚRCIO;RUA SERRA DOS CARAJÁS
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA PADRE PINTO;RUA DOS PINTASSILGOS
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA MERMOZ;RUA OITI
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA CORONEL JOSE BERNARDO;RUA CIDADE DO SOL
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA FONSECA E SILVA;MARGINAL DA BR 101 (ENTRADA DE MIRASSOL)
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA AMARO BARRETO;BR 101
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. PRESIDENTE BANDEIRA;AV LIMA E SILVA
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA SÃO JOSÉ;AV. PRUDENTE DE MORAIS
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. BERNARDO VIEIRA;RUA  ALBERTO SILVA
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. PRUDENTE DE MORAIS;AV. SENADOR SALGADO FILHO
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV LIMA E SILVA;AV. BERNARDO VIEIRA
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;BR 101;AV. PRESIDENTE BANDEIRA
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA CIDADE DO SOL;AV. CORONEL ESTEVAM
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA OITI;RUA CORONEL JOSE BERNARDO
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. DOS XAVANTES;R ALMIRANTE TAMANDARE
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA ENGENHEIRO JOAQUIM CARDOSO;PRAÇA CARLOS GOMES
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA DEPUTADO MARCILIO FURTADO;AV. RIO BRANCO
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA PINTOR PEDRO AMERICO;RUA GENERAL GLICERIO
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;RUA RIANOPOLIS;AV. DUQUE DE CAXIAS
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;R DOUTOR RAIMUNDO CORREIA;RUA SÃO JOÃO DE DEUS
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;AV. DOS XAVANTES;AV ENGENHEIRO HILDEBRANDO DE GOIS
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;NaN;RUA DO PORTO
SANTA MARIA;44;ROCAS/CIDADE SATELITE / VIA ALECRIM;NaN;AV. DUQUE DE CAXIAS (Terminal)
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA DR. NELSON BENÍCIO MATA (Terminal);RUA ALBERTO SILVA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA NEZINHO ALVES;AV. SENADOR SALGADO FILHO
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA SÃO PATRICK;AV LIMA E SILVA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA MONTE REI;AV. PRUDENTE DE MORAIS
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA AGRESTINA;AV. PREFEITO OMAR O´ GRADY
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA. ENG.JOÃO HÉLIO;AV. DOS XAVANTES
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA MIRAMANGUE;RUA RIO TATUAPÉ
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA MONTE REI;RUA TAMANDUATEÍ
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;LARGO DA FEIRA;RUA SERRA DA JUREMA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA SERRA DA JUREMA;LARGO DA FEIRA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA SERRA DOS CARAJÁS;RUA MONTE REI
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA RIO GRAMAME;RUA MIRAMANGUE
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;AV. DOS XAVANTES;RUA. ENG.JOÃO HÉLIO
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;AV. PREFEITO OMAR O´ GRADY;RUA AGRESTINA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;AV. PRUDENTE DE MORAIS;RUA MONTE REI
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;RUA ALBERTO SILVA;RUA SÃO PATRICK
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;NaN;RUA LEÃO F. DE QUEIROZ
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;NaN;RUA MANOEL BANDEIRA DE MOURA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;NaN;RUA PAULO ALVES DE OLIVEIRA
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;NaN;RUA RONALDO PEREIRA SHALON
SANTA MARIA;33B;PLANALTO/LAGOA SECA / VIA PRUDENTE DE MORAIS;NaN;RUA DR. NELSON BENÍCIO MATA (Terminal)
SANTA MARIA;588;CIRCULAR CAMPUS;RESTAURANTE UNIVERSITÁRIO (Terminal);AV. PASSEIOS DAS ROSAS
SANTA MARIA;588;CIRCULAR CAMPUS;AV. CAP. MOR-GOUVEIA (ANEL VIÁRIO CAMPUS);RUA DOS GERÂNIOS
SANTA MARIA;588;CIRCULAR CAMPUS;AV. PASSEIO DOS GIRASSOIS(ANEL VIÁRIO DO CAMPUS);MARGINAL DA BR 101
